Annual_Rainfall,Seasonal_Rainfall,Cloud_Visibility,Humidity,Temperature,Wind_Speed,Flood_Occurred
2064.3,1235.7,6.27,56.3,29.2,12.8,0
2014.8,1099.7,4.19,61.0,30.4,18.9,0
797.3,356.8,7.3,41.2,24.9,0.4,0
2644.8,1864.2,3.95,73.1,23.4,16.5,1
1332.5,741.7,5.99,52.9,30.6,18.7,0
2242.0,1784.2,5.17,64.5,25.7,17.2,1
2394.2,849.8,5.6,56.5,33.0,14.5,0
3152.5,1523.2,4.81,67.2,23.7,23.2,1
1283.8,711.1,6.1,58.1,32.1,17.4,0
400.0,274.6,5.93,50.1,27.2,6.9,0
2328.7,1392.4,4.91,64.8,27.8,15.2,1
3460.4,2032.1,4.08,65.2,24.2,25.0,1
3067.3,1272.1,3.94,74.7,34.8,20.9,1
2346.8,964.9,5.92,46.7,25.8,13.0,0
1855.9,1092.5,5.35,62.9,29.1,13.9,0
2765.0,1068.1,5.3,59.4,24.4,15.7,0
1518.5,738.3,6.77,44.6,35.1,20.4,0
2533.5,1545.7,4.65,63.5,29.7,23.2,1
2553.8,1103.6,4.11,56.9,29.9,18.5,0
2942.1,2185.0,3.02,82.2,31.4,14.0,1
4131.8,2879.3,2.74,81.0,25.9,22.8,1
2474.7,894.4,6.01,52.5,30.6,11.8,0
1843.7,807.8,6.36,38.7,30.5,21.1,0
2182.1,601.6,4.51,59.9,32.3,10.0,0
961.6,438.6,7.42,40.5,29.5,18.0,0
1713.7,1100.1,5.01,59.2,28.8,10.9,0
1913.5,957.4,5.78,54.4,32.2,10.5,0
1833.1,1109.6,5.16,56.8,30.3,17.2,0
2306.6,847.3,5.44,58.2,29.7,22.3,0
1624.3,1048.9,4.39,66.5,25.4,12.7,0
2984.7,1442.8,3.91,64.2,33.2,0.9,1
2200.1,1213.3,5.28,63.0,27.2,5.5,1
2193.5,1182.0,4.6,60.5,32.3,16.5,0
1970.5,783.1,5.59,58.4,30.7,3.6,0
2308.6,950.3,6.13,52.2,25.9,8.2,0
2777.6,1850.2,3.19,75.5,31.5,18.6,1
1593.0,952.4,4.18,61.6,30.6,0.0,0
1739.3,1175.8,6.72,65.0,33.3,12.4,0
1987.4,1170.5,5.1,54.4,28.8,7.7,0
1257.9,713.4,6.58,50.2,32.5,3.1,0
1626.5,557.7,7.72,50.2,25.4,6.4,0
1866.6,966.1,6.79,47.0,28.3,7.1,0
2812.1,1537.4,3.72,73.7,24.7,19.6,1
2383.8,1869.8,4.03,69.3,26.6,25.9,1
2335.5,1477.1,3.95,64.9,30.0,14.3,1
2795.6,2052.9,4.72,68.8,25.5,16.2,1
2103.8,1308.0,6.02,52.6,31.6,13.0,1
2473.3,1149.2,5.12,54.4,26.8,7.9,0
2127.7,1200.2,4.27,60.2,31.9,7.1,0
2385.8,1379.8,3.55,65.7,32.8,6.0,1
1792.1,783.7,6.61,53.3,33.2,4.5,0
492.8,248.3,6.74,46.0,30.4,19.2,0
2106.0,1106.3,5.66,55.4,23.1,10.2,0
3195.9,2373.5,2.37,80.3,28.3,3.9,1
2848.4,855.4,3.98,62.3,29.7,9.4,0
2875.8,1997.8,4.33,75.6,24.5,9.9,1
3065.3,1341.3,4.65,65.9,27.3,16.0,1
2262.1,871.7,6.35,55.5,34.3,12.7,0
2338.1,1617.0,4.82,56.4,24.9,17.6,1
1767.6,1127.5,5.56,51.4,30.8,14.2,0
1978.7,1386.2,5.26,64.5,29.5,13.7,0
2631.0,1699.9,4.95,66.6,27.0,9.0,1
3042.7,2425.6,3.6,80.8,28.4,21.4,1
2102.4,1297.3,4.09,70.4,33.9,21.5,1
1884.9,1001.3,5.71,60.1,28.8,24.6,0
2200.4,1300.8,5.38,68.0,28.3,14.0,1
2620.8,1832.5,4.01,69.4,29.7,17.7,1
1189.3,542.9,6.22,43.7,33.5,14.1,0
592.7,279.6,7.83,44.0,31.0,18.6,0
1814.6,930.8,5.46,49.8,29.0,10.4,0
1345.5,400.2,6.38,55.6,24.4,14.4,0
1844.3,1044.9,5.07,61.2,27.3,9.0,0
2096.6,678.6,4.37,53.8,27.0,13.9,0
1882.7,1047.5,5.83,63.9,31.7,19.8,0
3216.7,2103.2,2.33,60.9,26.5,12.3,1
2428.7,1196.8,3.37,62.3,28.4,11.7,0
2410.3,1810.8,5.15,60.6,27.8,24.1,1
2635.5,987.6,5.97,55.5,27.1,17.3,0
1402.8,972.1,5.2,53.4,34.4,19.8,0
2927.4,1847.2,3.95,73.0,31.7,23.6,1
2147.0,738.7,3.84,53.0,35.2,10.2,0
2669.3,2336.5,3.3,84.8,28.7,34.5,1
1449.7,786.2,6.34,48.7,30.1,13.3,0
1112.4,494.7,6.04,52.0,35.7,0.0,0
2772.5,1056.7,5.38,57.6,27.5,12.3,1
2463.5,1289.9,6.13,50.5,26.4,12.6,1
1568.6,838.7,6.16,47.7,28.3,17.6,0
1591.2,894.8,4.27,53.2,31.5,10.4,0
2987.8,1536.5,5.92,70.8,26.2,23.4,1
1367.4,856.0,6.54,56.2,29.6,16.2,0
3349.9,1686.6,3.84,59.5,23.3,11.6,1
1569.6,498.8,6.15,47.0,32.3,10.0,0
2646.9,1408.3,3.81,74.2,24.2,11.4,1
1970.0,523.8,7.14,48.9,28.0,12.1,0
2622.2,1553.5,3.01,62.4,32.1,12.2,1
1819.1,786.7,5.28,55.3,33.7,12.9,0
2086.0,1188.2,3.48,63.3,30.4,13.2,0
2228.6,1577.2,4.53,62.0,29.2,16.1,1
1498.5,653.6,5.52,53.3,28.9,24.0,0
2718.6,1841.4,4.32,67.0,25.5,16.4,1
1840.8,916.7,4.88,58.7,28.8,1.6,0
2040.0,1551.2,3.94,65.4,23.9,23.0,1
1504.0,761.3,6.22,54.9,31.0,18.4,0
406.4,182.5,7.58,38.3,31.7,0.0,0
2066.3,1306.9,5.8,55.6,26.2,11.3,0
3888.8,1935.5,3.43,76.1,32.3,21.7,1
2749.2,1234.5,4.71,58.9,31.0,18.2,1
2186.5,1077.2,5.18,58.6,31.6,14.1,0
2016.0,1098.0,5.89,55.4,28.0,14.4,0
2215.7,1575.5,2.45,70.2,28.4,11.4,1
2583.0,821.2,6.4,49.3,32.0,0.0,0
1373.4,759.2,6.24,51.1,30.7,24.6,0
2980.0,1862.5,3.81,74.0,32.5,12.8,1
2700.8,1548.1,4.0,71.4,27.9,17.9,1
2702.7,1911.3,2.17,66.9,26.1,18.0,1
2506.9,1356.4,3.76,73.1,30.8,21.1,1
2213.7,1168.5,6.55,60.2,25.5,15.4,0
2671.0,1658.9,4.88,59.8,31.0,18.4,1
2614.3,1469.0,4.34,65.3,24.7,0.6,1
1952.2,982.2,5.73,53.1,31.7,8.6,0
1798.5,1100.6,5.46,59.9,27.5,18.8,0
2271.3,1071.4,5.95,56.6,31.0,18.1,1
3284.3,1565.5,4.37,65.0,31.1,11.2,1
1332.6,648.5,6.84,44.7,31.0,2.2,0
1172.7,835.4,6.73,59.1,26.5,13.5,0
2315.3,463.1,7.72,40.3,28.3,0.0,0
2235.6,1335.7,7.31,54.3,26.8,8.7,0
2321.3,1286.3,4.37,62.4,23.4,25.9,1
2370.8,825.7,6.49,62.6,33.5,21.4,0
2043.8,1200.0,4.71,56.7,29.6,17.8,0
3242.9,1968.7,3.9,75.1,24.1,21.1,1
1079.4,670.0,6.22,57.0,34.8,0.1,0
1620.1,375.5,5.82,50.8,29.0,5.7,0
2127.7,1519.1,4.86,62.0,29.3,14.9,0
1049.8,484.4,7.58,41.1,28.4,6.5,0
2076.9,1313.4,5.36,47.4,22.9,13.4,0
3363.0,2148.7,5.05,72.2,23.0,28.1,1
2214.6,985.1,3.95,62.5,28.4,10.4,0
2361.5,1486.0,6.74,56.6,31.3,14.4,0
1317.9,663.9,6.6,54.6,31.5,16.2,0
1768.5,533.1,6.64,42.7,31.2,2.5,0
1937.4,1337.0,4.6,61.6,22.9,10.6,0
1977.6,903.8,4.99,58.4,33.7,8.7,0
3097.2,1385.9,5.05,57.8,29.5,16.3,1
2590.4,1299.4,4.92,61.4,28.7,13.4,1
1422.0,828.5,6.99,50.5,33.5,10.9,0
2372.6,1288.6,6.32,64.5,32.8,11.4,0
2548.8,1569.4,4.64,66.1,31.9,10.5,1
2998.1,1167.0,4.55,58.7,28.6,18.3,1
3306.4,1524.0,3.56,73.3,25.5,14.7,1
1489.4,798.5,5.44,56.5,33.1,16.3,0
1632.4,1269.6,4.54,55.8,25.0,8.6,0
1319.7,707.8,5.11,50.6,36.2,8.1,0
2036.2,1385.1,6.59,61.3,28.9,14.6,0
2526.5,1401.2,5.07,62.5,25.6,15.2,0
2891.1,1422.3,3.1,77.5,25.1,20.7,1
2146.8,1117.2,5.83,59.8,25.6,11.8,0
1976.1,1046.9,5.36,44.2,30.0,18.5,0
2306.2,1435.5,4.15,59.3,28.7,18.5,0
1615.4,1154.9,5.44,46.6,25.7,14.0,0
3662.7,2172.6,5.03,72.2,26.0,14.7,1
1074.6,744.1,6.59,39.8,26.2,16.8,0
2329.3,1011.4,3.92,50.7,31.5,8.2,0
3616.5,1809.1,5.78,59.3,27.7,18.2,1
2204.8,1021.0,5.09,58.3,28.5,13.5,0
2067.0,1214.8,3.69,59.1,25.4,13.7,0
1949.8,988.4,5.17,57.3,28.8,11.3,0
2073.7,1322.2,5.45,60.1,27.7,10.6,0
3161.0,1385.4,5.79,53.4,29.8,6.2,1
651.7,361.8,7.82,48.8,31.7,18.5,0
3273.4,2070.2,2.25,84.1,29.6,16.9,1
1203.2,363.6,6.46,48.2,29.7,9.3,0
2013.3,1619.9,4.11,62.9,22.7,16.5,1
1899.5,980.2,4.93,46.8,32.7,20.2,0
2612.0,801.9,6.95,47.2,27.4,24.2,0
1081.3,615.2,6.35,52.4,27.3,12.5,0
2523.5,1398.1,4.64,68.4,28.7,15.0,1
3617.0,1953.8,4.17,72.3,28.4,12.4,1
1245.8,833.4,4.92,57.9,28.5,4.1,0
2332.8,1492.3,3.6,67.7,27.0,5.9,1
1736.6,1017.2,5.32,59.0,28.5,9.0,0
2498.1,1508.9,5.88,59.8,32.8,4.1,1
2213.4,1189.7,6.42,59.7,29.3,21.3,0
1751.0,1336.1,5.96,55.9,26.0,18.2,0
2541.5,946.7,5.63,55.0,27.0,11.9,0
3463.0,1962.7,4.0,72.8,26.8,25.9,1
2066.4,1152.6,4.58,68.2,30.1,8.2,0
2703.8,1751.0,4.0,59.7,29.4,13.1,1
1294.7,581.0,6.05,52.0,31.0,0.0,0
1530.5,521.5,4.64,57.1,28.3,15.6,0
2530.7,1439.5,4.38,67.2,27.4,11.4,1
3238.9,1890.7,5.0,74.7,29.9,18.9,1
2448.9,1784.7,4.63,71.6,24.5,24.2,1
1980.9,787.5,4.6,60.2,28.8,20.7,0
2199.5,1514.5,5.07,57.3,30.3,16.5,0
1324.7,1104.9,5.27,49.0,32.1,16.6,0
2623.2,1323.8,4.94,60.8,28.4,10.1,1
2817.6,1113.2,7.08,44.5,28.2,24.5,0
1883.5,944.0,5.63,62.2,25.9,12.4,0
1871.0,1032.2,6.95,63.5,31.2,14.4,0
2386.1,1473.8,5.87,60.6,32.6,14.0,1
1894.3,907.4,6.0,52.0,37.6,20.4,0
2153.7,1586.5,5.12,64.5,29.5,18.3,1
3669.8,1527.6,4.46,64.3,28.4,21.3,1
2027.1,691.8,5.09,51.6,27.7,14.1,0
1949.2,1330.9,5.79,64.3,23.3,14.3,0
1746.7,483.9,7.27,46.6,31.4,16.3,0
2720.9,1429.9,4.22,68.1,35.8,18.2,1
2073.1,1865.8,4.11,72.0,31.5,12.9,1
1745.4,957.5,6.85,51.4,33.2,7.5,0
3124.9,1298.4,5.15,68.4,29.8,16.3,1
3193.7,1734.5,3.7,59.1,29.1,23.4,1
1779.7,968.0,5.82,54.7,22.5,23.4,0
893.4,508.6,5.81,53.8,33.1,0.2,0
2905.3,1828.8,5.34,64.4,26.1,18.6,1
1720.8,731.9,6.67,53.4,28.2,15.1,0
2753.4,2072.0,4.56,75.8,26.3,21.6,1
820.9,475.7,5.87,42.3,29.8,16.8,0
2824.8,1800.0,3.59,67.9,25.7,22.2,1
1352.2,641.8,7.08,49.1,30.6,5.8,0
2711.5,1909.9,3.77,66.7,26.0,12.8,1
2210.0,1147.3,3.1,71.8,29.7,16.4,0
1532.2,893.8,6.45,49.5,25.5,19.1,0
1915.1,838.9,4.94,59.2,29.4,13.7,0
2680.4,1153.6,6.87,55.8,26.1,5.1,0
2274.1,1438.6,5.49,56.1,26.8,9.9,1
2609.1,1296.1,5.12,61.0,29.5,19.6,1
3583.5,1603.8,3.95,69.1,23.5,15.1,1
1105.0,522.5,7.21,53.7,28.3,11.7,0
3332.0,2112.1,3.3,82.6,28.9,26.5,1
2273.0,1078.6,3.83,74.6,25.3,7.0,0
1570.9,841.8,5.05,54.7,35.4,10.3,0
1268.8,700.1,6.25,47.0,34.0,8.9,0
2067.6,661.5,5.12,53.1,29.0,13.9,0
2845.2,1062.6,6.36,55.1,27.2,18.7,1
2110.7,1246.1,3.28,65.1,29.8,6.2,1
3257.8,1503.7,5.12,55.8,24.2,16.6,1
1184.2,801.5,5.35,66.8,24.2,17.8,0
2191.5,1459.6,4.67,68.1,27.3,5.2,1
1323.3,842.0,5.93,43.1,29.7,12.4,0
2454.5,1886.0,4.87,65.4,28.0,11.5,1
2820.8,1523.3,3.6,68.8,26.7,12.9,1
1905.5,1196.4,4.69,65.9,33.1,0.0,0
400.0,191.9,7.93,35.4,27.1,17.5,0
2339.3,1975.0,3.97,75.3,24.1,17.2,1
2505.7,1974.6,4.18,59.3,28.9,14.4,1
2483.0,1369.2,5.91,61.0,25.4,17.8,1
3065.0,1828.0,3.75,75.4,24.2,12.2,1
1450.3,1034.2,6.3,52.9,30.0,7.1,0
2676.2,1424.6,6.68,53.3,25.6,25.2,1
3034.8,1430.0,5.64,63.3,28.3,27.0,1
955.0,625.4,7.3,46.2,28.5,8.0,0
2423.8,1355.9,4.82,65.1,26.3,22.2,0
1847.1,1056.5,6.44,51.3,23.3,16.2,0
2142.9,964.1,6.08,50.5,30.2,5.0,0
2443.4,840.2,5.68,41.1,26.3,7.2,0
1858.9,1075.1,5.57,57.9,29.0,23.4,0
1727.0,1137.4,5.57,56.9,27.9,5.9,0
2223.9,1162.9,6.22,51.1,28.7,28.3,0
1438.9,1039.4,5.28,57.5,29.2,10.5,0
1439.9,670.3,5.04,56.7,31.0,21.3,0
2675.6,1132.9,5.92,56.5,27.2,12.6,0
1395.8,756.5,4.77,53.5,34.0,17.1,0
2666.4,1440.1,5.85,64.3,23.2,24.6,1
2523.8,1621.3,4.81,58.3,27.6,25.6,1
991.9,453.3,5.77,59.5,33.5,7.1,0
1725.7,1232.4,5.78,56.5,30.6,9.9,0
3035.9,2386.3,3.41,81.4,23.6,21.1,1
1513.2,825.1,4.37,57.6,27.7,4.9,0
1874.9,1312.4,5.72,59.8,26.0,16.9,0
2523.4,1068.0,5.4,60.4,31.4,9.2,1
2748.4,1866.2,3.47,70.8,25.5,25.2,1
2023.9,1367.5,4.91,53.0,29.6,12.4,0
1781.7,1164.6,5.13,56.3,30.1,4.2,0
3195.7,1751.6,3.49,63.9,35.1,26.4,1
3417.2,683.4,7.63,48.0,31.4,13.0,0
2885.2,1364.7,6.66,53.6,26.4,16.0,1
2259.7,1073.1,5.29,63.6,25.2,20.7,0
1634.2,707.0,5.17,60.7,29.6,17.3,0
1618.7,914.0,5.1,60.2,29.6,8.7,0
2565.8,1282.2,5.13,67.8,22.4,12.6,0
2492.9,1124.4,6.87,55.6,27.3,7.7,0
3181.1,1345.4,4.76,57.3,29.8,6.9,0
2655.3,1232.4,4.57,54.7,27.6,18.5,1
1147.8,785.8,6.85,56.2,33.1,14.8,0
2936.4,1382.1,3.36,63.1,24.2,20.5,1
1501.4,733.0,5.2,51.1,32.4,19.9,0
1931.2,956.3,4.86,62.8,32.6,18.1,0
2375.1,1402.9,3.44,64.5,31.7,21.2,1
3597.0,2175.3,4.81,69.2,22.3,8.0,1
4376.9,875.4,6.71,49.7,30.9,11.2,1
2624.7,1765.4,3.5,71.8,26.0,23.9,1
2071.8,1496.6,5.28,69.8,24.4,9.5,1
2574.2,1091.4,6.3,60.5,28.3,14.8,1
2821.4,1222.6,4.27,70.6,26.5,18.1,1
1975.5,979.8,4.52,65.2,32.5,16.3,0
3456.6,1587.6,6.17,67.6,29.9,19.3,1
2361.0,1362.0,5.85,56.4,25.4,19.4,0
2548.4,806.4,6.61,44.8,28.0,13.7,0
2666.1,1108.7,6.6,55.1,28.3,5.6,0
2495.1,1833.2,4.06,73.3,27.6,21.5,1
2787.3,1222.5,3.98,70.2,32.2,16.7,1
1767.9,1236.2,5.02,61.9,31.2,6.4,0
1809.2,1072.2,5.75,63.9,29.7,22.4,0
1429.9,476.0,4.91,46.0,30.1,13.9,0
2507.7,1570.4,4.08,68.4,23.1,8.7,1
2745.3,1471.1,5.5,68.1,32.5,11.5,1
2520.4,1248.5,5.54,47.7,27.8,11.7,0
3372.1,1953.8,5.34,68.2,32.2,15.8,1
2196.1,1332.9,5.71,66.6,29.5,17.4,0
2668.1,1694.0,4.2,68.3,34.2,11.8,1
1435.8,992.7,5.59,48.4,31.5,20.4,0
1929.0,1155.4,6.06,43.6,25.1,20.9,0
2686.9,1034.2,7.76,54.1,27.8,17.6,0
2794.4,1378.1,6.43,61.2,28.3,16.1,1
1994.2,1794.8,4.67,62.9,25.3,23.9,1
2149.9,1369.3,4.36,62.4,27.7,14.2,0
1137.5,949.0,5.49,58.0,25.7,9.1,0
1950.1,1399.1,4.77,66.0,28.8,23.1,1
2823.3,1634.7,4.46,51.6,29.0,19.2,1
2602.6,1525.6,5.27,56.1,25.5,12.6,1
2550.5,1391.6,6.06,60.0,34.6,13.4,1
2234.8,763.1,4.24,55.4,30.4,7.9,0
2204.9,1217.5,5.62,62.1,26.8,27.1,1
1737.8,1208.2,6.08,61.8,24.3,14.9,0
2689.2,1285.5,4.76,57.9,29.2,16.3,1
2494.7,1495.4,6.19,61.5,27.8,20.9,1
2544.4,1659.4,4.18,61.7,30.6,10.2,1
1831.8,807.5,5.88,57.3,29.7,19.2,0
692.7,343.5,6.77,39.9,27.6,6.3,0
2968.0,1269.9,4.47,65.1,34.1,26.2,1
1864.8,841.7,5.21,54.5,31.4,10.9,0
1596.1,631.2,6.72,49.6,29.8,17.8,0
2685.4,1186.8,6.17,54.7,29.8,0.0,0
1925.6,1387.1,5.4,53.7,30.3,8.9,0
2942.0,1294.9,4.22,56.5,24.8,13.6,1
2631.9,1487.5,5.17,61.4,29.1,4.3,1
2678.5,1311.5,6.34,46.4,27.7,19.1,0
1243.8,860.1,5.67,52.3,31.6,14.8,0
3048.4,2156.2,4.7,79.4,24.9,14.4,1
2382.9,1557.7,3.11,67.9,26.6,16.8,1
1941.5,1139.2,3.73,54.9,34.4,19.3,0
2300.4,1201.4,4.59,59.2,32.9,2.2,0
956.6,389.3,7.35,42.8,21.2,2.6,0
2486.1,1947.1,3.04,71.5,31.0,17.1,1
1479.4,678.8,4.63,59.9,30.2,12.0,0
1253.1,789.0,6.24,58.2,28.1,12.2,0
1134.3,768.1,6.07,55.2,27.2,17.7,0
2978.9,1439.9,5.3,59.7,25.9,19.1,1
1759.5,1186.9,5.53,63.2,27.2,19.0,0
3273.6,2100.7,4.06,62.9,23.8,11.7,1
1824.9,1382.1,4.69,60.2,24.8,16.8,0
1004.8,496.1,6.77,51.3,27.7,9.0,0
1418.4,561.3,4.87,53.3,31.7,20.0,0
3065.1,1499.9,2.7,67.6,28.7,17.6,1
2090.9,1202.4,4.72,60.7,30.9,10.9,1
1816.2,1011.6,6.34,54.7,29.5,18.9,0
2312.0,1162.5,5.24,61.5,25.4,18.0,0
2551.2,818.7,6.92,47.1,31.6,7.7,0
2982.2,1808.6,2.92,63.4,24.9,16.2,1
3213.9,2528.4,3.2,80.1,28.2,20.5,1
1948.2,1180.0,5.68,59.6,25.8,22.1,0
1271.8,792.4,5.56,41.5,28.1,13.7,0
1910.6,1182.1,5.72,61.3,28.2,19.1,1
2382.2,1423.7,4.41,67.0,30.8,13.2,0
1525.4,1009.5,8.0,55.4,30.2,15.8,0
1530.0,914.1,2.93,68.6,30.0,21.0,0
2440.7,1250.8,6.49,55.6,34.8,13.0,0
2165.9,984.4,5.39,53.3,24.2,14.3,0
2223.0,1156.2,4.14,55.8,26.2,6.4,1
1669.1,980.9,5.17,55.0,26.5,9.0,0
2038.7,1044.0,5.82,54.4,24.3,12.0,0
1553.0,912.8,7.1,45.9,27.8,6.9,0
2823.1,1701.5,5.96,63.5,30.2,25.7,1
2924.7,1901.0,5.2,69.3,25.9,13.8,1
907.7,638.9,4.84,57.4,29.5,16.4,0
1549.3,866.6,5.73,66.8,24.9,14.1,0
1152.4,453.0,6.2,55.1,28.6,10.8,0
1745.0,887.5,5.52,49.3,28.6,22.0,0
2141.6,1189.2,5.34,54.5,31.2,1.2,0
1185.2,390.8,6.05,45.2,26.1,9.1,0
1554.7,1114.2,4.62,68.2,28.1,7.9,0
1497.2,849.1,5.27,52.3,33.3,1.1,0
2345.1,1397.1,4.6,54.0,27.5,8.8,0
2248.5,1605.2,5.11,62.2,22.0,17.3,1
1694.8,804.0,6.04,57.2,34.0,8.2,0
2323.8,1438.1,4.36,66.7,30.9,21.6,1
1817.3,975.6,6.75,54.1,32.4,12.3,0
2009.8,1061.0,4.93,60.8,24.3,12.1,0
3371.4,1541.9,5.34,50.6,33.0,14.9,1
3138.3,2353.3,3.75,77.6,24.3,20.9,1
1290.3,651.5,5.64,55.4,29.0,9.2,0
2780.8,1762.9,4.67,62.7,25.9,13.0,1
2768.0,899.6,4.03,49.1,32.8,19.1,1
1396.2,965.6,6.38,44.0,29.3,9.8,0
2773.1,1875.4,1.94,79.0,29.2,16.4,1
3276.6,1840.4,3.45,64.6,28.0,21.1,1
1414.2,739.3,4.79,53.1,30.0,14.1,0
1557.7,931.5,4.56,58.3,27.0,8.0,0
2912.4,2401.7,2.11,86.8,31.9,26.3,1
2390.0,808.8,5.52,51.8,25.8,15.8,0
2586.0,1665.0,5.18,62.9,29.4,18.6,1
2438.4,1074.4,5.51,57.9,30.7,11.6,0
2473.5,1354.5,2.88,69.0,32.4,13.3,1
1271.5,661.5,6.23,49.4,34.7,10.6,0
2933.1,1462.5,5.41,57.3,28.2,9.0,1
3018.7,1656.5,4.82,56.8,29.8,17.2,1
2039.4,844.1,6.25,45.9,35.4,18.2,0
2169.6,1461.2,4.55,68.1,28.5,21.6,1
1128.2,377.6,7.32,44.0,27.9,7.9,0
2560.0,1573.8,3.56,61.1,27.2,23.4,1
2600.4,1328.3,5.09,56.6,25.0,27.0,1
2156.5,883.0,6.89,54.4,31.1,11.1,0
2987.0,1715.4,5.57,65.5,31.3,22.0,1
1966.1,714.0,6.8,49.6,30.0,0.0,0
2595.2,1439.7,4.66,70.7,23.8,8.7,1
1486.2,563.7,6.94,58.1,33.8,11.8,0
2183.5,1321.8,7.2,51.1,23.6,9.5,0
2078.0,912.4,5.43,56.3,25.3,25.4,0
2357.7,1169.1,4.8,53.7,28.8,18.3,1
1941.3,1136.2,5.19,56.4,30.2,20.3,0
2108.0,964.0,7.94,57.0,31.1,13.3,0
2778.2,1508.7,3.51,62.4,28.4,10.6,1
1894.3,697.7,5.56,52.3,35.7,8.9,0
1075.4,672.9,4.66,54.6,30.7,13.4,0
3424.7,2608.9,2.82,82.8,29.1,19.1,1
3167.0,2803.0,1.82,80.2,28.0,28.0,1
1295.4,726.7,6.16,47.6,26.5,16.4,0
2682.8,1729.3,3.35,58.5,27.5,17.9,1
1847.9,621.5,7.01,44.6,36.9,0.6,0
2384.4,1741.4,4.44,79.1,26.5,28.2,1
2406.0,1547.4,4.64,59.6,26.4,15.6,1
2035.9,1001.5,5.92,48.6,30.2,30.0,0
1651.4,1153.4,5.01,60.0,28.0,18.5,0
1716.6,891.7,5.9,53.4,27.6,11.8,0
1558.7,771.6,5.96,51.0,28.8,15.1,0
1617.7,982.0,5.58,63.9,34.1,1.5,0
2153.0,909.4,6.44,57.6,29.5,19.4,0
1699.0,1142.7,4.86,54.8,25.4,29.9,0
2677.4,1133.3,5.24,55.3,24.9,1.9,0
3241.1,1374.2,5.84,58.6,35.5,14.1,1
1794.0,790.8,4.37,57.7,29.5,11.9,0
2367.6,1518.0,3.22,62.0,29.8,21.9,1
2549.8,1213.7,6.11,48.3,26.9,27.6,0
2530.4,982.4,5.98,55.1,30.7,15.9,0
2253.2,1075.5,5.47,47.7,33.9,27.0,0
2719.9,1485.5,3.34,76.4,26.6,17.5,1
2537.6,1036.0,5.27,50.5,31.0,16.6,1
1333.6,549.2,5.66,47.7,26.5,13.1,0
2808.4,2256.2,3.88,77.0,32.9,28.2,1
2821.1,1260.3,4.27,58.1,29.9,12.7,1
1665.7,851.6,5.69,51.6,28.8,17.8,0
2226.6,1126.5,4.42,60.2,28.5,7.1,0
2678.3,1337.7,3.16,70.2,27.4,13.9,1
2053.5,1282.5,5.43,64.8,27.7,11.5,0
2951.1,1958.9,2.89,79.7,20.2,19.7,1
3854.7,1978.6,4.48,64.8,27.2,17.4,1
1649.8,662.6,4.75,52.3,30.1,18.6,0
1233.3,866.9,5.09,54.6,31.5,7.7,0
2412.7,1299.4,5.49,62.5,27.5,5.0,1
2705.1,2049.5,5.27,80.5,25.0,11.6,1
2038.4,571.8,4.76,47.7,30.7,17.2,0
3217.3,1844.9,4.13,66.6,22.9,12.7,1
1263.0,985.4,5.66,58.7,30.2,16.0,0
2685.0,1363.0,5.18,50.7,23.3,14.0,0
1775.9,928.7,6.43,53.2,33.2,18.3,0
3403.6,1992.7,3.23,70.5,29.5,18.0,1
3594.8,1736.1,4.81,61.8,25.3,34.5,1
1663.3,852.5,4.91,59.7,32.0,24.3,0
1815.3,924.8,7.08,48.2,30.2,11.4,0
2801.7,1330.0,4.49,60.1,25.9,12.9,1
1929.0,1345.4,4.55,62.9,22.9,34.5,1
2168.2,1312.5,5.19,68.7,29.9,9.0,1
2217.8,1286.5,4.23,60.2,26.7,15.0,0
856.2,554.0,5.94,54.3,34.0,11.3,0
2190.3,1135.2,3.55,62.0,29.4,14.5,0
1717.2,784.9,4.97,53.1,28.1,2.1,0
1854.8,886.0,6.48,47.4,35.4,16.0,0
3210.5,1766.5,4.06,59.2,29.7,12.3,1
1320.4,558.4,5.79,49.4,19.8,19.8,0
2769.2,1356.8,5.55,58.1,27.4,7.0,1
2004.7,978.4,4.72,60.9,25.6,13.9,0
2004.2,1613.2,4.85,69.8,25.9,3.9,1
2753.3,597.8,6.45,48.3,30.2,0.0,0
2438.0,1288.4,5.88,53.3,30.1,10.3,1
2599.4,1968.0,4.69,74.0,28.3,15.1,1
2877.7,1624.8,5.17,59.4,31.5,26.1,1
1968.1,1260.4,6.64,55.3,31.0,15.0,0
1771.4,995.5,6.68,49.8,31.4,21.4,0
1440.4,676.9,5.71,49.8,31.1,9.6,0
1622.2,455.8,6.98,54.2,34.8,14.2,0
4264.4,2450.5,3.32,78.5,25.4,17.7,1
3071.3,1403.3,4.72,59.4,27.9,11.3,1
1254.2,569.4,7.11,39.8,25.0,0.3,0
1274.3,624.6,6.81,53.1,33.7,13.6,0
2537.3,1926.8,4.67,65.6,27.4,20.6,1
2583.1,2166.1,4.99,74.7,35.8,25.0,1
2584.2,1488.7,5.73,61.3,27.4,17.8,1
2021.5,999.1,5.6,60.7,30.0,25.9,0
2112.2,863.3,5.0,52.6,31.7,14.0,0
2429.5,1472.8,4.62,62.8,25.3,22.4,1
2260.1,1726.6,4.17,70.0,29.1,15.9,1
646.5,336.4,6.31,57.9,31.3,4.5,0
2039.1,539.4,6.44,53.8,29.9,15.4,0
1604.0,1011.2,5.68,55.4,33.2,13.2,0
